# 
# runname = 'GJ1214best'; g = 1.0650e+03; mgas = 8.3027e-24; rho_int = 2.8000e+00; an = 5.0000e-08; mn0 = 1.4661e-21; f_stick = 1.0000e+00; T_star = 3.1100e+03; cs_com = 8.0000e-15; cs_mol = 2.0000e-15; Pref = 1.0000e+06; R_star = 1.5040e+10; Rp = 1.7516e+09; rp = 2.2290e+11; gibbsfile = '/home/helong/ARCiS/code/tables/gibbs_test.txt'; rootdir = '/home/helong/ARCiS/code'; 
# 2Na + 2HCl -> 2NaCl(s) + H2; 2K + 2HCl -> 2KCl(s) + H2; Zn + H2S -> ZnS(s) + H2; 2Na + H2S -> Na2S(s) + H2; 
#cols::logP T(K) rhop(gcm-3) ap(cm) Sn NaCl(s) KCl(s) ZnS(s) Na2S(s) Na HCl K Zn H2S nuclei
  5.0289e-01  5.0417e+02  1.9615e+00  2.3586e-04  2.4082e-96  4.3868e-10  3.0573e-10  1.5165e-10  2.2994e-09  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  4.3455e-20
  5.2384e-01  5.0417e+02  1.9615e+00  2.3586e-04  1.5715e-95  5.6111e-10  3.9105e-10  1.9398e-10  2.9411e-09  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  5.5582e-20
  5.4479e-01  5.0418e+02  1.9615e+00  2.3586e-04  1.0143e-94  7.1446e-10  4.9793e-10  2.4699e-10  3.7448e-09  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  7.0772e-20
  5.6575e-01  5.0418e+02  1.9615e+00  2.3586e-04  6.4756e-94  9.0566e-10  6.3119e-10  3.1309e-10  4.7471e-09  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  8.9712e-20
  5.8670e-01  5.0418e+02  1.9615e+00  2.3586e-04  4.0890e-93  1.1430e-09  7.9661e-10  3.9514e-10  5.9912e-09  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  1.1322e-19
  6.0765e-01  5.0418e+02  1.9615e+00  2.3586e-04  2.5538e-92  1.4364e-09  1.0011e-09  4.9655e-10  7.5288e-09  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  1.4228e-19
  6.2860e-01  5.0418e+02  1.9615e+00  2.3586e-04  1.5775e-91  1.7974e-09  1.2526e-09  6.2135e-10  9.4210e-09  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  1.7804e-19
  6.4956e-01  5.0418e+02  1.9615e+00  2.3586e-04  9.6385e-91  2.2397e-09  1.5609e-09  7.7428e-10  1.1740e-08  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  2.2186e-19
  6.7051e-01  5.0419e+02  1.9615e+00  2.3586e-04  5.8247e-90  2.7795e-09  1.9371e-09  9.6089e-10  1.4569e-08  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  2.7533e-19
  6.9146e-01  5.0419e+02  1.9615e+00  2.3586e-04  3.4816e-89  3.4356e-09  2.3944e-09  1.1877e-09  1.8008e-08  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  3.4032e-19
  7.1241e-01  5.0419e+02  1.9615e+00  2.3586e-04  2.0583e-88  4.2296e-09  2.9477e-09  1.4622e-09  2.2170e-08  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  4.1897e-19
  7.3337e-01  5.0419e+02  1.9615e+00  2.3586e-04  1.2036e-87  5.1869e-09  3.6149e-09  1.7931e-09  2.7187e-08  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  5.1380e-19
  7.5432e-01  5.0419e+02  1.9615e+00  2.3586e-04  6.9610e-87  6.3366e-09  4.4162e-09  2.1906e-09  3.3213e-08  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  6.2768e-19
  7.7527e-01  5.0420e+02  1.9615e+00  2.3586e-04  3.9821e-86  7.7119e-09  5.3747e-09  2.6660e-09  4.0422e-08  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  7.6392e-19
  7.9622e-01  5.0420e+02  1.9615e+00  2.3586e-04  2.2531e-85  9.3511e-09  6.5171e-09  3.2327e-09  4.9014e-08  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  9.2629e-19
  8.1718e-01  5.0420e+02  1.9615e+00  2.3586e-04  1.2609e-84  1.1297e-08  7.8736e-09  3.9055e-09  5.9216e-08  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  1.1191e-18
  8.3813e-01  5.0420e+02  1.9615e+00  2.3586e-04  6.9792e-84  1.3600e-08  9.4784e-09  4.7016e-09  7.1286e-08  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  1.3472e-18
  8.5908e-01  5.0421e+02  1.9615e+00  2.3586e-04  3.8210e-83  1.6315e-08  1.1370e-08  5.6401e-09  8.5515e-08  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  1.6161e-18
